turn,pct_explored,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
0,,1.0309278350515463,0.8403361344537815,1.0,1.0
1,,4.123711340206185,2.5210084033613445,1.0,0.6666666666666666
2,,5.154639175257731,3.361344537815126,0.5,0.25
3,,6.185567010309279,4.201680672268908,0.25,0.2
4,,7.216494845360824,5.042016806722689,0.3333333333333333,0.2
5,,8.24742268041237,5.88235294117647,0.2,0.16666666666666666
6,,8.24742268041237,6.722689075630252,0.0,0.16666666666666666
7,,8.24742268041237,6.722689075630252,0.0,0.0
8,,9.278350515463918,7.563025210084033,0.25,0.14285714285714285
9,,9.278350515463918,7.563025210084033,0.0,0.0
10,,9.278350515463918,7.563025210084033,0.0,0.0
11,,9.278350515463918,7.563025210084033,0.0,0.0
12,,10.309278350515463,8.403361344537815,0.2,0.1111111111111111
13,,12.371134020618557,10.084033613445378,0.2857142857142857,0.2222222222222222
14,,14.432989690721648,11.76470588235294,0.3333333333333333,0.2
15,,16.49484536082474,13.445378151260504,0.25,0.2
16,,17.525773195876287,14.285714285714285,0.14285714285714285,0.1
17,,19.587628865979383,15.966386554621847,0.25,0.2
18,,21.649484536082475,17.647058823529413,0.2857142857142857,0.2
19,,23.711340206185564,19.327731092436977,0.25,0.2
20,,25.773195876288657,21.008403361344538,0.2857142857142857,0.2
21,,27.835051546391753,22.689075630252102,0.25,0.2
22,,28.865979381443296,23.52941176470588,0.14285714285714285,0.1
23,,30.927835051546392,25.210084033613445,0.25,0.2
24,,31.958762886597935,26.05042016806723,0.16666666666666666,0.1
25,,32.98969072164948,26.89075630252101,0.125,0.1
26,,34.02061855670103,27.73109243697479,0.14285714285714285,0.1
27,,35.051546391752574,29.411764705882355,0.125,0.2
28,,36.08247422680412,30.252100840336134,0.14285714285714285,0.1
29,,37.11340206185567,31.092436974789916,0.125,0.1
30,,38.144329896907216,32.773109243697476,0.14285714285714285,0.2
31,,38.144329896907216,33.61344537815126,0.0,0.1
32,,38.144329896907216,33.61344537815126,0.0,0.0
33,,38.144329896907216,33.61344537815126,0.0,0.0
34,,38.144329896907216,33.61344537815126,0.0,0.0
35,,38.144329896907216,33.61344537815126,0.0,0.0
36,,38.144329896907216,33.61344537815126,0.0,0.0
37,,38.144329896907216,33.61344537815126,0.0,0.0
38,,38.144329896907216,33.61344537815126,0.0,0.0
39,,38.144329896907216,33.61344537815126,0.0,0.0
40,,38.144329896907216,33.61344537815126,0.0,0.0
41,,38.144329896907216,33.61344537815126,0.0,0.0
42,,38.144329896907216,33.61344537815126,0.0,0.0
43,,38.144329896907216,33.61344537815126,0.0,0.0
44,,38.144329896907216,33.61344537815126,0.0,0.0
45,,38.144329896907216,33.61344537815126,0.0,0.0
46,,38.144329896907216,33.61344537815126,0.0,0.0
47,,38.144329896907216,33.61344537815126,0.0,0.0
48,,38.144329896907216,33.61344537815126,0.0,0.0
