turn,pct_explored,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
0,,1.0309278350515463,0.8403361344537815,1.0,1.0
1,,4.123711340206185,2.5210084033613445,1.0,0.6666666666666666
2,,7.216494845360824,5.88235294117647,0.75,0.5714285714285714
3,,9.278350515463918,7.563025210084033,0.4,0.25
4,,10.309278350515463,9.243697478991598,0.2,0.25
5,,11.34020618556701,10.084033613445378,0.16666666666666666,0.1
6,,13.402061855670103,11.76470588235294,0.2857142857142857,0.2
7,,15.463917525773196,13.445378151260504,0.25,0.2
8,,18.556701030927837,15.966386554621847,0.375,0.3
9,,21.649484536082475,18.487394957983195,0.375,0.3
10,,24.742268041237114,21.008403361344538,0.3333333333333333,0.3
11,,26.804123711340207,23.52941176470588,0.25,0.3
12,,28.865979381443296,25.210084033613445,0.2222222222222222,0.2
13,,30.927835051546392,26.89075630252101,0.2222222222222222,0.2
14,,32.98969072164948,28.57142857142857,0.2222222222222222,0.2
15,,34.02061855670103,29.411764705882355,0.1111111111111111,0.1
16,,36.08247422680412,31.092436974789916,0.2222222222222222,0.2
17,,36.08247422680412,31.932773109243694,0.0,0.1
18,,37.11340206185567,32.773109243697476,0.1111111111111111,0.1
19,,38.144329896907216,33.61344537815126,0.125,0.1
20,,38.144329896907216,33.61344537815126,0.0,0.0
21,,38.144329896907216,33.61344537815126,0.0,0.0
22,,38.144329896907216,33.61344537815126,0.0,0.0
23,,38.144329896907216,33.61344537815126,0.0,0.0
24,,38.144329896907216,33.61344537815126,0.0,0.0
25,,39.175257731958766,34.45378151260504,0.14285714285714285,0.1
26,,40.20618556701031,35.294117647058826,0.125,0.1
27,,41.23711340206185,36.134453781512605,0.14285714285714285,0.1
28,,41.23711340206185,36.134453781512605,0.0,0.0
29,,42.2680412371134,36.97478991596639,0.14285714285714285,0.1
30,,42.2680412371134,37.81512605042017,0.0,0.1
31,,42.2680412371134,37.81512605042017,0.0,0.0
32,,42.2680412371134,38.655462184873954,0.0,0.1
33,,43.29896907216495,39.49579831932773,0.1111111111111111,0.1
34,,44.329896907216494,41.17647058823529,0.1111111111111111,0.2
35,,45.36082474226804,42.857142857142854,0.1111111111111111,0.2
36,,45.36082474226804,42.857142857142854,0.0,0.0
37,,45.36082474226804,42.857142857142854,0.0,0.0
38,,45.36082474226804,43.69747899159664,0.0,0.1
39,,45.36082474226804,43.69747899159664,0.0,0.0
40,,45.36082474226804,43.69747899159664,0.0,0.0
41,,45.36082474226804,43.69747899159664,0.0,0.0
42,,45.36082474226804,43.69747899159664,0.0,0.0
43,,45.36082474226804,43.69747899159664,0.0,0.0
44,,45.36082474226804,44.537815126050425,0.0,0.1
45,,46.391752577319586,45.378151260504204,0.1111111111111111,0.1
46,,47.42268041237113,46.21848739495798,0.1,0.1
47,,48.45360824742268,47.05882352941176,0.125,0.1
