turn,pct_explored,pct_nodes_explored,pct_links_explored,node_novelty_score,link_novelty_score
0,,1.0309278350515463,0.8403361344537815,1.0,1.0
1,,2.0618556701030926,1.680672268907563,1.0,1.0
2,,3.0927835051546393,2.5210084033613445,1.0,1.0
3,,4.123711340206185,3.361344537815126,1.0,1.0
4,,5.154639175257731,4.201680672268908,1.0,1.0
5,,5.154639175257731,5.042016806722689,0.0,1.0
6,,5.154639175257731,5.042016806722689,0.0,0.0
7,,6.185567010309279,5.88235294117647,1.0,1.0
8,,6.185567010309279,6.722689075630252,0.0,1.0
9,,6.185567010309279,6.722689075630252,0.0,0.0
10,,7.216494845360824,7.563025210084033,1.0,1.0
11,,8.24742268041237,8.403361344537815,1.0,1.0
12,,9.278350515463918,9.243697478991598,1.0,1.0
13,,10.309278350515463,10.084033613445378,1.0,1.0
14,,11.34020618556701,10.92436974789916,1.0,1.0
15,,12.371134020618557,11.76470588235294,1.0,1.0
16,,13.402061855670103,12.605042016806722,1.0,1.0
17,,14.432989690721648,13.445378151260504,1.0,1.0
18,,15.463917525773196,14.285714285714285,1.0,1.0
19,,16.49484536082474,15.126050420168067,1.0,1.0
20,,17.525773195876287,15.966386554621847,1.0,1.0
21,,17.525773195876287,16.80672268907563,0.0,1.0
22,,17.525773195876287,16.80672268907563,0.0,0.0
23,,17.525773195876287,16.80672268907563,0.0,0.0
24,,18.556701030927837,17.647058823529413,1.0,1.0
25,,18.556701030927837,18.487394957983195,0.0,1.0
26,,18.556701030927837,18.487394957983195,0.0,0.0
27,,18.556701030927837,18.487394957983195,0.0,0.0
28,,18.556701030927837,19.327731092436977,0.0,1.0
29,,19.587628865979383,20.168067226890756,1.0,1.0
30,,20.618556701030926,21.008403361344538,1.0,1.0
31,,21.649484536082475,21.84873949579832,1.0,1.0
32,,22.68041237113402,22.689075630252102,1.0,1.0
33,,23.711340206185564,23.52941176470588,1.0,1.0
34,,24.742268041237114,24.369747899159663,1.0,1.0
35,,25.773195876288657,25.210084033613445,1.0,1.0
36,,26.804123711340207,26.05042016806723,1.0,1.0
37,,27.835051546391753,26.89075630252101,1.0,1.0
38,,28.865979381443296,27.73109243697479,1.0,1.0
39,,29.896907216494846,28.57142857142857,1.0,1.0
40,,29.896907216494846,28.57142857142857,0.0,0.0
41,,30.927835051546392,29.411764705882355,1.0,1.0
42,,30.927835051546392,30.252100840336134,0.0,1.0
43,,30.927835051546392,30.252100840336134,0.0,0.0
44,,30.927835051546392,30.252100840336134,0.0,0.0
45,,31.958762886597935,31.092436974789916,1.0,1.0
46,,32.98969072164948,31.932773109243694,1.0,1.0
47,,34.02061855670103,32.773109243697476,1.0,1.0
48,,35.051546391752574,33.61344537815126,1.0,1.0
49,,35.051546391752574,33.61344537815126,0.0,0.0
50,,36.08247422680412,34.45378151260504,1.0,1.0
51,,37.11340206185567,35.294117647058826,1.0,1.0
52,,38.144329896907216,36.134453781512605,1.0,1.0
53,,39.175257731958766,36.97478991596639,1.0,1.0
54,,39.175257731958766,36.97478991596639,0.0,0.0
55,,39.175257731958766,36.97478991596639,0.0,0.0
56,,40.20618556701031,37.81512605042017,1.0,1.0
57,,41.23711340206185,38.655462184873954,1.0,1.0
58,,42.2680412371134,39.49579831932773,1.0,1.0
59,,43.29896907216495,40.33613445378151,1.0,1.0
60,,44.329896907216494,41.17647058823529,1.0,1.0
61,,44.329896907216494,42.016806722689076,0.0,1.0
62,,44.329896907216494,42.016806722689076,0.0,0.0
63,,44.329896907216494,42.857142857142854,0.0,1.0
64,,44.329896907216494,43.69747899159664,0.0,1.0
65,,44.329896907216494,43.69747899159664,0.0,0.0
66,,44.329896907216494,43.69747899159664,0.0,0.0
67,,44.329896907216494,43.69747899159664,0.0,0.0
68,,44.329896907216494,43.69747899159664,0.0,0.0
69,,44.329896907216494,43.69747899159664,0.0,0.0
70,,44.329896907216494,43.69747899159664,0.0,0.0
71,,44.329896907216494,43.69747899159664,0.0,0.0
72,,45.36082474226804,44.537815126050425,1.0,1.0
73,,46.391752577319586,45.378151260504204,1.0,1.0
74,,46.391752577319586,45.378151260504204,0.0,0.0
75,,46.391752577319586,45.378151260504204,0.0,0.0
76,,46.391752577319586,45.378151260504204,0.0,0.0
77,,46.391752577319586,45.378151260504204,0.0,0.0
78,,46.391752577319586,45.378151260504204,0.0,0.0
79,,46.391752577319586,45.378151260504204,0.0,0.0
80,,46.391752577319586,45.378151260504204,0.0,0.0
81,,46.391752577319586,45.378151260504204,0.0,0.0
82,,46.391752577319586,45.378151260504204,0.0,0.0
83,,47.42268041237113,46.21848739495798,1.0,1.0
84,,48.45360824742268,47.05882352941176,1.0,1.0
85,,49.48453608247423,47.89915966386555,1.0,1.0
86,,49.48453608247423,47.89915966386555,0.0,0.0
87,,49.48453608247423,47.89915966386555,0.0,0.0
88,,50.51546391752577,48.739495798319325,1.0,1.0
89,,51.546391752577314,49.57983193277311,1.0,1.0
90,,52.57731958762887,50.42016806722689,1.0,1.0
91,,53.608247422680414,51.26050420168067,1.0,1.0
92,,53.608247422680414,52.10084033613446,0.0,1.0
93,,53.608247422680414,52.10084033613446,0.0,0.0
94,,54.63917525773196,52.10084033613446,1.0,0.0
95,,54.63917525773196,52.10084033613446,0.0,0.0
96,,54.63917525773196,52.10084033613446,0.0,0.0
97,,54.63917525773196,52.10084033613446,0.0,0.0
98,,54.63917525773196,52.10084033613446,0.0,0.0
99,,54.63917525773196,52.10084033613446,0.0,0.0
